Date,Year,Revenue,Quantity Sold,ModelID,ChannelID,CountryID
07/04/2020,2020.0,56564.0,1.0,26,3,9
08/04/2020,2020.0,119767.0,5.0,15,1,17
08/04/2020,2020.0,44819.0,4.0,19,1,21
09/04/2020,2020.0,47127.0,4.0,4,3,10
09/04/2020,2020.0,61308.0,5.0,1,3,5
09/04/2020,2020.0,100114.0,4.0,14,1,6
10/04/2020,2020.0,73346.0,1.0,7,3,15
10/04/2020,2020.0,30247.0,2.0,20,3,17
10/04/2020,2020.0,114597.0,5.0,12,3,16
10/04/2020,2020.0,82483.0,2.0,11,3,23
10/04/2020,2020.0,75856.0,2.0,6,3,11
10/04/2020,2020.0,74651.0,4.0,15,1,16
11/04/2020,2020.0,58134.0,5.0,7,1,20
12/04/2020,2020.0,41718.0,2.0,4,3,18
12/04/2020,2020.0,40327.0,3.0,21,3,20
13/04/2020,2020.0,101473.0,1.0,22,1,10
14/04/2020,2020.0,74550.0,4.0,20,3,22
14/04/2020,2020.0,76647.0,5.0,8,3,18
15/04/2020,2020.0,37045.0,5.0,22,3,13
15/04/2020,2020.0,98326.0,4.0,7,3,21
16/04/2020,2020.0,68718.0,2.0,8,3,5
17/04/2020,2020.0,34843.0,4.0,2,3,10
17/04/2020,2020.0,83164.0,5.0,23,1,18
18/04/2020,2020.0,96937.0,3.0,17,3,8
18/04/2020,2020.0,37297.0,2.0,5,3,5
19/04/2020,2020.0,46860.0,4.0,13,3,11
19/04/2020,2020.0,71274.0,5.0,20,3,9
19/04/2020,2020.0,54318.0,5.0,21,3,21
19/04/2020,2020.0,59301.0,5.0,17,3,19
20/04/2020,2020.0,46791.0,3.0,12,3,21
20/04/2020,2020.0,48456.0,2.0,26,3,18
20/04/2020,2020.0,99503.0,4.0,12,1,4
20/04/2020,2020.0,116673.0,2.0,18,1,10
21/04/2020,2020.0,52247.0,5.0,14,3,14
21/04/2020,2020.0,82384.0,3.0,5,3,6
22/04/2020,2020.0,33423.0,3.0,1,1,16
22/04/2020,2020.0,103541.0,5.0,7,3,17
22/04/2020,2020.0,80581.0,2.0,26,1,23
23/04/2020,2020.0,97868.0,2.0,9,3,15
24/04/2020,2020.0,82838.0,3.0,10,1,13
24/04/2020,2020.0,41311.0,1.0,18,3,21
25/04/2020,2020.0,74293.0,3.0,25,1,1
26/04/2020,2020.0,101102.0,3.0,3,3,16
26/04/2020,2020.0,76705.0,4.0,17,3,11
26/04/2020,2020.0,69827.0,3.0,18,1,16
27/04/2020,2020.0,61708.0,1.0,2,1,16
27/04/2020,2020.0,33328.0,3.0,3,3,22
27/04/2020,2020.0,97393.0,2.0,15,1,11
27/04/2020,2020.0,46006.0,4.0,13,1,19
27/04/2020,2020.0,114114.0,4.0,17,3,11
28/04/2020,2020.0,119749.0,3.0,26,3,7
28/04/2020,2020.0,53434.0,4.0,14,3,13
28/04/2020,2020.0,90359.0,4.0,10,3,22
28/04/2020,2020.0,46608.0,3.0,26,3,16
28/04/2020,2020.0,76233.0,1.0,19,3,18
30/04/2020,2020.0,30715.0,3.0,6,1,12
30/04/2020,2020.0,46328.0,2.0,8,3,9
01/05/2020,2020.0,94802.0,5.0,13,3,21
02/05/2020,2020.0,79214.0,1.0,17,1,12
02/05/2020,2020.0,76978.0,3.0,5,3,19
02/05/2020,2020.0,38203.0,1.0,10,3,20
03/05/2020,2020.0,78311.0,5.0,23,3,18
04/05/2020,2020.0,89867.0,4.0,12,3,18
04/05/2020,2020.0,98956.0,4.0,8,3,18
05/05/2020,2020.0,58436.0,5.0,18,3,6
05/05/2020,2020.0,45290.0,4.0,8,1,14
05/05/2020,2020.0,74959.0,1.0,1,3,3
06/05/2020,2020.0,47085.0,4.0,21,3,20
06/05/2020,2020.0,83001.0,5.0,18,3,1
06/05/2020,2020.0,109258.0,5.0,7,3,14
07/05/2020,2020.0,118052.0,5.0,4,3,18
07/05/2020,2020.0,32042.0,2.0,14,3,22
07/05/2020,2020.0,103563.0,1.0,21,1,3
07/05/2020,2020.0,34554.0,5.0,1,3,6
08/05/2020,2020.0,91305.0,1.0,3,3,18
08/05/2020,2020.0,91797.0,2.0,11,1,22
08/05/2020,2020.0,109870.0,1.0,13,3,20
09/05/2020,2020.0,48223.0,3.0,6,1,1
09/05/2020,2020.0,75411.0,2.0,9,1,21
10/05/2020,2020.0,78846.0,2.0,1,3,4
10/05/2020,2020.0,103206.0,4.0,14,1,2
10/05/2020,2020.0,64261.0,5.0,9,3,18
11/05/2020,2020.0,77672.0,2.0,2,3,18
12/05/2020,2020.0,104363.0,1.0,16,3,22
12/05/2020,2020.0,86994.0,3.0,9,1,14
12/05/2020,2020.0,110774.0,1.0,3,1,5
12/05/2020,2020.0,44628.0,1.0,10,3,7
13/05/2020,2020.0,71787.0,3.0,22,3,13
13/05/2020,2020.0,66232.0,4.0,8,3,4
13/05/2020,2020.0,116700.0,5.0,19,3,14
14/05/2020,2020.0,93073.0,2.0,14,1,14
15/05/2020,2020.0,90598.0,5.0,26,3,1
15/05/2020,2020.0,43416.0,4.0,10,3,21
16/05/2020,2020.0,111456.0,3.0,8,3,17
16/05/2020,2020.0,43269.0,5.0,22,1,8
17/05/2020,2020.0,57571.0,1.0,18,1,8
17/05/2020,2020.0,32018.0,2.0,16,1,1
17/05/2020,2020.0,106340.0,2.0,17,3,5
18/05/2020,2020.0,36486.0,4.0,14,3,7
18/05/2020,2020.0,42860.0,4.0,7,3,6
18/05/2020,2020.0,83408.0,3.0,21,3,6
18/05/2020,2020.0,116677.0,4.0,10,3,1
18/05/2020,2020.0,111951.0,5.0,5,3,4
20/05/2020,2020.0,85700.0,2.0,12,3,6
20/05/2020,2020.0,88369.0,3.0,15,3,22
20/05/2020,2020.0,65916.0,4.0,17,3,8
20/05/2020,2020.0,82097.0,1.0,7,1,18
21/05/2020,2020.0,77628.0,2.0,23,1,6
21/05/2020,2020.0,90434.0,3.0,6,3,17
22/05/2020,2020.0,32991.0,2.0,2,1,16
22/05/2020,2020.0,106964.0,5.0,9,3,8
22/05/2020,2020.0,70431.0,4.0,22,1,3
22/05/2020,2020.0,44550.0,4.0,16,3,10
22/05/2020,2020.0,57284.0,4.0,21,3,9
23/05/2020,2020.0,55236.0,1.0,9,3,17
23/05/2020,2020.0,37771.0,5.0,19,3,14
23/05/2020,2020.0,100874.0,1.0,25,3,8
23/05/2020,2020.0,31690.0,5.0,1,1,10
23/05/2020,2020.0,113335.0,5.0,2,3,16
23/05/2020,2020.0,45009.0,5.0,14,1,17
24/05/2020,2020.0,36639.0,4.0,9,1,22
25/05/2020,2020.0,59052.0,4.0,21,3,13
25/05/2020,2020.0,95199.0,4.0,6,3,22
25/05/2020,2020.0,50836.0,1.0,23,3,19
25/05/2020,2020.0,80004.0,3.0,8,1,16
25/05/2020,2020.0,37907.0,5.0,23,3,20
26/05/2020,2020.0,80226.0,1.0,16,3,13
26/05/2020,2020.0,111289.0,4.0,17,3,14
26/05/2020,2020.0,114564.0,4.0,19,3,6
26/05/2020,2020.0,118373.0,3.0,1,1,14
26/05/2020,2020.0,117822.0,4.0,9,3,22
27/05/2020,2020.0,65583.0,5.0,1,3,8
28/05/2020,2020.0,42281.0,2.0,2,1,20
29/05/2020,2020.0,50243.0,4.0,10,1,18
29/05/2020,2020.0,107902.0,3.0,3,1,9
29/05/2020,2020.0,51990.0,2.0,10,1,13
29/05/2020,2020.0,33567.0,5.0,4,3,13
30/05/2020,2020.0,113725.0,5.0,21,3,2
30/05/2020,2020.0,51803.0,5.0,19,3,16
30/05/2020,2020.0,100960.0,3.0,17,3,8
30/05/2020,2020.0,84979.0,2.0,19,3,17
30/05/2020,2020.0,119838.0,5.0,15,1,13
30/05/2020,2020.0,109598.0,4.0,8,1,17
31/05/2020,2020.0,99830.0,2.0,19,1,1
01/06/2020,2020.0,88967.0,5.0,3,1,16
01/06/2020,2020.0,43176.0,2.0,20,3,2
01/06/2020,2020.0,31915.0,4.0,20,3,19
01/06/2020,2020.0,78500.0,1.0,16,1,13
01/06/2020,2020.0,109271.0,5.0,12,3,3
01/06/2020,2020.0,110067.0,4.0,18,1,6
01/06/2020,2020.0,50526.0,3.0,1,3,13
01/06/2020,2020.0,64723.0,5.0,5,3,16
02/06/2020,2020.0,94390.0,1.0,13,3,17
02/06/2020,2020.0,114577.0,4.0,1,3,17
02/06/2020,2020.0,54729.0,4.0,9,3,18
02/06/2020,2020.0,52744.0,2.0,9,3,21
02/06/2020,2020.0,83912.0,5.0,10,3,1
02/06/2020,2020.0,119930.0,1.0,21,3,18
03/06/2020,2020.0,58869.0,3.0,6,3,2
03/06/2020,2020.0,51485.0,2.0,9,1,3
03/06/2020,2020.0,101210.0,5.0,15,1,12
04/06/2020,2020.0,60845.0,1.0,25,1,21
04/06/2020,2020.0,59055.0,2.0,3,1,22
05/06/2020,2020.0,53746.0,1.0,16,3,18
05/06/2020,2020.0,95088.0,1.0,3,1,9
05/06/2020,2020.0,73938.0,2.0,3,3,19
05/06/2020,2020.0,84407.0,2.0,23,3,19
05/06/2020,2020.0,58015.0,5.0,1,3,5
05/06/2020,2020.0,93372.0,2.0,9,3,6
06/06/2020,2020.0,53814.0,5.0,24,3,2
07/06/2020,2020.0,37085.0,1.0,2,3,3
07/06/2020,2020.0,79934.0,2.0,11,1,10
08/06/2020,2020.0,86718.0,5.0,12,3,4
08/06/2020,2020.0,84478.0,5.0,26,3,8
09/06/2020,2020.0,60496.0,3.0,7,1,8
09/06/2020,2020.0,112844.0,5.0,13,3,13
09/06/2020,2020.0,75047.0,5.0,15,3,3
10/06/2020,2020.0,68921.0,3.0,12,1,5
10/06/2020,2020.0,79365.0,4.0,12,3,16
10/06/2020,2020.0,51291.0,2.0,21,3,7
10/06/2020,2020.0,63290.0,3.0,19,3,12
10/06/2020,2020.0,34447.0,5.0,3,1,6
10/06/2020,2020.0,79119.0,5.0,10,1,5
11/06/2020,2020.0,103212.0,2.0,16,1,14
11/06/2020,2020.0,91850.0,1.0,5,1,8
11/06/2020,2020.0,57802.0,3.0,5,1,17
11/06/2020,2020.0,49689.0,4.0,17,1,9
11/06/2020,2020.0,79956.0,2.0,7,3,2
11/06/2020,2020.0,106915.0,2.0,7,1,7
12/06/2020,2020.0,101762.0,3.0,9,3,11
13/06/2020,2020.0,92496.0,5.0,10,3,17
13/06/2020,2020.0,70916.0,5.0,14,3,7
13/06/2020,2020.0,119729.0,4.0,25,3,19
14/06/2020,2020.0,65330.0,3.0,25,3,16
14/06/2020,2020.0,38722.0,2.0,8,1,15
14/06/2020,2020.0,85448.0,3.0,2,3,8
14/06/2020,2020.0,34708.0,1.0,1,1,12
14/06/2020,2020.0,59684.0,2.0,12,1,2
16/06/2020,2020.0,40932.0,4.0,1,3,3
16/06/2020,2020.0,67589.0,4.0,6,3,10
16/06/2020,2020.0,112757.0,2.0,22,3,3
16/06/2020,2020.0,65241.0,5.0,20,1,22
17/06/2020,2020.0,39151.0,2.0,2,3,4
17/06/2020,2020.0,30154.0,2.0,26,3,4
17/06/2020,2020.0,47206.0,1.0,22,1,8
17/06/2020,2020.0,49417.0,2.0,17,1,1
17/06/2020,2020.0,78392.0,3.0,13,1,21
18/06/2020,2020.0,85900.0,3.0,11,3,20
19/06/2020,2020.0,58941.0,4.0,23,1,15
19/06/2020,2020.0,50045.0,5.0,6,3,7
19/06/2020,2020.0,82584.0,4.0,13,1,10
19/06/2020,2020.0,75788.0,1.0,19,3,5
20/06/2020,2020.0,93131.0,2.0,8,3,23
20/06/2020,2020.0,37228.0,4.0,9,3,7
21/06/2020,2020.0,96500.0,2.0,3,1,11
23/06/2020,2020.0,111440.0,4.0,19,1,14
23/06/2020,2020.0,42094.0,2.0,21,1,5
23/06/2020,2020.0,39775.0,4.0,15,3,3
24/06/2020,2020.0,66176.0,3.0,1,1,18
25/06/2020,2020.0,108753.0,1.0,19,3,3
25/06/2020,2020.0,65228.0,4.0,12,1,18
25/06/2020,2020.0,75335.0,3.0,15,3,22
25/06/2020,2020.0,36674.0,5.0,3,3,18
25/06/2020,2020.0,57552.0,4.0,10,3,23
26/06/2020,2020.0,117180.0,2.0,12,1,15
26/06/2020,2020.0,56055.0,1.0,4,3,16
26/06/2020,2020.0,100477.0,3.0,25,1,2
27/06/2020,2020.0,110439.0,3.0,6,3,17
27/06/2020,2020.0,110004.0,1.0,7,1,21
29/06/2020,2020.0,109683.0,4.0,16,3,21
29/06/2020,2020.0,63556.0,2.0,17,3,15
30/06/2020,2020.0,61301.0,5.0,14,3,18
01/07/2020,2020.0,70324.0,4.0,6,3,17
02/07/2020,2020.0,95519.0,1.0,22,1,17
03/07/2020,2020.0,70694.0,4.0,8,3,13
03/07/2020,2020.0,60682.0,4.0,7,3,4
04/07/2020,2020.0,80034.0,1.0,7,3,12
05/07/2020,2020.0,85267.0,1.0,3,1,18
05/07/2020,2020.0,114475.0,5.0,21,3,20
05/07/2020,2020.0,115062.0,1.0,25,3,11
06/07/2020,2020.0,83768.0,1.0,2,3,22
06/07/2020,2020.0,40112.0,1.0,23,3,2
07/07/2020,2020.0,46908.0,3.0,5,1,18
07/07/2020,2020.0,34153.0,1.0,3,3,5
07/07/2020,2020.0,116911.0,1.0,20,3,1
07/07/2020,2020.0,33017.0,1.0,20,3,16
08/07/2020,2020.0,47744.0,5.0,18,3,11
09/07/2020,2020.0,41112.0,4.0,22,3,3
09/07/2020,2020.0,104616.0,1.0,12,3,14
09/07/2020,2020.0,95095.0,1.0,20,1,10
10/07/2020,2020.0,77284.0,5.0,12,3,11
10/07/2020,2020.0,99711.0,4.0,8,3,16
10/07/2020,2020.0,65470.0,5.0,10,3,9
11/07/2020,2020.0,91401.0,2.0,2,1,6
12/07/2020,2020.0,106303.0,2.0,21,1,4
13/07/2020,2020.0,109707.0,2.0,9,3,21
13/07/2020,2020.0,74933.0,1.0,13,3,22
14/07/2020,2020.0,90887.0,5.0,25,3,12
14/07/2020,2020.0,34718.0,1.0,12,3,22
14/07/2020,2020.0,96904.0,2.0,20,3,5
14/07/2020,2020.0,102940.0,4.0,9,3,17
15/07/2020,2020.0,52211.0,4.0,22,3,20
15/07/2020,2020.0,44674.0,5.0,11,3,23
15/07/2020,2020.0,59985.0,4.0,7,3,2
16/07/2020,2020.0,96944.0,2.0,21,3,8
16/07/2020,2020.0,106620.0,5.0,18,3,10
16/07/2020,2020.0,73408.0,5.0,22,3,10
16/07/2020,2020.0,44864.0,2.0,25,3,1
17/07/2020,2020.0,51432.0,2.0,2,3,5
17/07/2020,2020.0,57100.0,2.0,22,1,20
17/07/2020,2020.0,89514.0,2.0,1,3,13
17/07/2020,2020.0,86782.0,5.0,5,1,16
18/07/2020,2020.0,88543.0,4.0,5,3,2
18/07/2020,2020.0,82233.0,2.0,11,1,6
18/07/2020,2020.0,43750.0,3.0,15,3,10
19/07/2020,2020.0,42170.0,5.0,9,1,3
20/07/2020,2020.0,31376.0,1.0,25,1,5
20/07/2020,2020.0,63435.0,4.0,12,3,18
20/07/2020,2020.0,118901.0,5.0,7,3,21
20/07/2020,2020.0,54448.0,2.0,20,1,16
20/07/2020,2020.0,58672.0,3.0,7,3,6
20/07/2020,2020.0,77820.0,1.0,5,1,2
20/07/2020,2020.0,99152.0,4.0,6,3,23
21/07/2020,2020.0,82282.0,2.0,15,3,2
23/07/2020,2020.0,96764.0,5.0,10,3,12
23/07/2020,2020.0,44602.0,5.0,25,1,4
23/07/2020,2020.0,42155.0,4.0,25,1,20
24/07/2020,2020.0,45229.0,3.0,16,1,8
24/07/2020,2020.0,104648.0,2.0,12,1,18
26/07/2020,2020.0,73374.0,4.0,19,3,9
26/07/2020,2020.0,91969.0,4.0,15,3,14
27/07/2020,2020.0,76576.0,5.0,17,3,23
28/07/2020,2020.0,96586.0,4.0,25,3,3
28/07/2020,2020.0,77879.0,1.0,21,3,7
28/07/2020,2020.0,45640.0,1.0,13,3,23
28/07/2020,2020.0,119344.0,2.0,25,1,18
29/07/2020,2020.0,109314.0,4.0,1,3,19
29/07/2020,2020.0,88867.0,5.0,21,3,10
30/07/2020,2020.0,105165.0,2.0,19,3,15
30/07/2020,2020.0,56644.0,3.0,23,3,23
30/07/2020,2020.0,108561.0,5.0,16,3,2
31/07/2020,2020.0,108455.0,3.0,9,3,16
01/08/2020,2020.0,101842.0,2.0,10,1,18
01/08/2020,2020.0,37943.0,1.0,18,3,23
01/08/2020,2020.0,93128.0,5.0,25,1,22
01/08/2020,2020.0,116111.0,5.0,21,3,9
01/08/2020,2020.0,33709.0,2.0,11,3,1
02/08/2020,2020.0,45326.0,5.0,3,1,2
02/08/2020,2020.0,71206.0,5.0,6,1,17
02/08/2020,2020.0,71842.0,2.0,26,3,8
02/08/2020,2020.0,75061.0,4.0,11,3,2
02/08/2020,2020.0,65017.0,2.0,15,3,18
03/08/2020,2020.0,97562.0,5.0,18,1,10
03/08/2020,2020.0,113463.0,2.0,11,3,18
03/08/2020,2020.0,104423.0,5.0,11,1,10
03/08/2020,2020.0,59511.0,3.0,15,3,9
03/08/2020,2020.0,76921.0,3.0,20,1,23
04/08/2020,2020.0,92645.0,1.0,17,3,9
04/08/2020,2020.0,111468.0,2.0,5,3,6
05/08/2020,2020.0,112632.0,2.0,11,1,7
05/08/2020,2020.0,39570.0,3.0,17,3,21
06/08/2020,2020.0,99131.0,3.0,14,3,17
06/08/2020,2020.0,40624.0,3.0,4,3,21
07/08/2020,2020.0,103098.0,1.0,24,1,1
07/08/2020,2020.0,40739.0,1.0,18,3,16
08/08/2020,2020.0,117657.0,4.0,22,3,15
08/08/2020,2020.0,79101.0,2.0,19,3,4
08/08/2020,2020.0,53547.0,1.0,14,1,20
08/08/2020,2020.0,35939.0,5.0,2,3,8
09/08/2020,2020.0,67079.0,2.0,9,3,12
09/08/2020,2020.0,48982.0,4.0,26,3,10
09/08/2020,2020.0,116798.0,3.0,3,3,2
10/08/2020,2020.0,40004.0,4.0,24,3,9
10/08/2020,2020.0,118770.0,2.0,22,1,20
10/08/2020,2020.0,95480.0,3.0,18,3,16
11/08/2020,2020.0,45802.0,4.0,15,1,22
11/08/2020,2020.0,76678.0,4.0,18,3,13
11/08/2020,2020.0,46490.0,2.0,7,3,21
11/08/2020,2020.0,70794.0,1.0,20,3,3
12/08/2020,2020.0,55789.0,5.0,11,3,14
12/08/2020,2020.0,53051.0,4.0,14,1,8
13/08/2020,2020.0,45213.0,5.0,1,2,3
13/08/2020,2020.0,113449.0,2.0,25,3,17
13/08/2020,2020.0,94877.0,2.0,22,3,9
13/08/2020,2020.0,100561.0,1.0,19,2,18
14/08/2020,2020.0,86636.0,3.0,26,2,6
14/08/2020,2020.0,98347.0,5.0,19,3,10
15/08/2020,2020.0,102246.0,4.0,9,3,4
15/08/2020,2020.0,48697.0,3.0,7,3,6
17/08/2020,2020.0,34696.0,5.0,25,2,15
17/08/2020,2020.0,57039.0,5.0,17,3,12
18/08/2020,2020.0,48408.0,3.0,2,3,4
18/08/2020,2020.0,69883.0,3.0,6,3,17
19/08/2020,2020.0,73634.0,1.0,7,2,19
20/08/2020,2020.0,53511.0,4.0,18,2,22
20/08/2020,2020.0,87450.0,4.0,20,3,11
20/08/2020,2020.0,66102.0,4.0,23,2,5
21/08/2020,2020.0,57948.0,3.0,25,1,10
21/08/2020,2020.0,117050.0,1.0,1,3,7
21/08/2020,2020.0,91407.0,2.0,4,3,18
21/08/2020,2020.0,38418.0,1.0,25,2,18
21/08/2020,2020.0,102138.0,3.0,8,2,20
22/08/2020,2020.0,87148.0,1.0,22,3,15
22/08/2020,2020.0,94975.0,3.0,10,3,8
23/08/2020,2020.0,94143.0,5.0,19,1,8
23/08/2020,2020.0,53003.0,5.0,23,2,23
23/08/2020,2020.0,39275.0,2.0,3,2,2
24/08/2020,2020.0,46396.0,5.0,13,3,6
24/08/2020,2020.0,61288.0,2.0,19,3,4
24/08/2020,2020.0,95876.0,4.0,12,3,14
25/08/2020,2020.0,62001.0,3.0,4,2,14
25/08/2020,2020.0,48277.0,4.0,23,3,19
26/08/2020,2020.0,72605.0,4.0,19,2,22
27/08/2020,2020.0,36122.0,2.0,1,2,22
27/08/2020,2020.0,53807.0,3.0,18,1,13
27/08/2020,2020.0,102161.0,2.0,15,2,16
28/08/2020,2020.0,49843.0,1.0,25,1,10
28/08/2020,2020.0,81137.0,4.0,3,1,18
29/08/2020,2020.0,84757.0,3.0,17,3,5
29/08/2020,2020.0,44821.0,4.0,2,3,17
30/08/2020,2020.0,61979.0,1.0,14,2,1
30/08/2020,2020.0,40726.0,1.0,15,3,8
30/08/2020,2020.0,51780.0,3.0,6,3,5
31/08/2020,2020.0,98897.0,3.0,2,3,23
31/08/2020,2020.0,72202.0,1.0,14,1,6
01/09/2020,2020.0,70849.0,4.0,1,3,17
01/09/2020,2020.0,62740.0,5.0,7,3,21
03/09/2020,2020.0,81894.0,4.0,26,1,9
03/09/2020,2020.0,108405.0,5.0,24,3,1
04/09/2020,2020.0,68019.0,2.0,12,3,4
05/09/2020,2020.0,83140.0,3.0,5,3,21
05/09/2020,2020.0,45161.0,1.0,21,2,2
05/09/2020,2020.0,34234.0,2.0,20,2,11
05/09/2020,2020.0,83014.0,4.0,24,2,10
05/09/2020,2020.0,116513.0,5.0,25,3,18
05/09/2020,2020.0,62624.0,3.0,20,2,14
06/09/2020,2020.0,45740.0,5.0,25,2,16
06/09/2020,2020.0,90117.0,4.0,25,2,17
07/09/2020,2020.0,107613.0,4.0,26,2,8
08/09/2020,2020.0,91531.0,1.0,22,1,13
08/09/2020,2020.0,32170.0,2.0,8,2,13
08/09/2020,2020.0,61535.0,3.0,14,3,23
09/09/2020,2020.0,100819.0,1.0,9,2,14
09/09/2020,2020.0,66593.0,5.0,20,1,4
10/09/2020,2020.0,38484.0,2.0,11,1,17
10/09/2020,2020.0,33665.0,3.0,20,3,23
11/09/2020,2020.0,108845.0,5.0,18,1,6
11/09/2020,2020.0,89026.0,3.0,24,1,18
11/09/2020,2020.0,70584.0,3.0,3,1,23
12/09/2020,2020.0,114147.0,2.0,3,1,2
12/09/2020,2020.0,37089.0,5.0,8,2,12
12/09/2020,2020.0,34115.0,1.0,16,2,20
13/09/2020,2020.0,88559.0,1.0,5,1,17
13/09/2020,2020.0,47945.0,1.0,24,1,15
13/09/2020,2020.0,62401.0,3.0,11,2,17
14/09/2020,2020.0,115381.0,4.0,7,3,7
14/09/2020,2020.0,116854.0,2.0,14,2,12
14/09/2020,2020.0,42413.0,1.0,20,1,17
14/09/2020,2020.0,91776.0,2.0,4,2,7
14/09/2020,2020.0,101041.0,3.0,17,3,22
14/09/2020,2020.0,37131.0,2.0,11,3,5
15/09/2020,2020.0,62208.0,1.0,7,3,13
15/09/2020,2020.0,110202.0,1.0,2,2,17
15/09/2020,2020.0,79573.0,3.0,1,1,10
15/09/2020,2020.0,78604.0,3.0,11,1,3
16/09/2020,2020.0,99468.0,5.0,8,2,22
16/09/2020,2020.0,34137.0,3.0,21,1,10
16/09/2020,2020.0,72044.0,4.0,10,3,17
17/09/2020,2020.0,65862.0,4.0,17,1,15
17/09/2020,2020.0,78514.0,1.0,17,3,2
17/09/2020,2020.0,55522.0,3.0,13,1,8
18/09/2020,2020.0,69258.0,4.0,5,1,6
18/09/2020,2020.0,37391.0,4.0,15,1,16
18/09/2020,2020.0,61657.0,5.0,22,1,16
18/09/2020,2020.0,90712.0,3.0,6,2,3
18/09/2020,2020.0,53581.0,5.0,25,3,22
18/09/2020,2020.0,67669.0,2.0,7,3,20
19/09/2020,2020.0,113035.0,5.0,13,2,16
19/09/2020,2020.0,33846.0,2.0,14,1,3
20/09/2020,2020.0,58325.0,2.0,17,1,18
21/09/2020,2020.0,98718.0,3.0,7,3,21
21/09/2020,2020.0,89317.0,2.0,15,1,13
22/09/2020,2020.0,58210.0,2.0,2,3,23
22/09/2020,2020.0,52485.0,5.0,26,3,4
22/09/2020,2020.0,62175.0,3.0,3,1,17
23/09/2020,2020.0,47806.0,3.0,1,3,17
23/09/2020,2020.0,60093.0,2.0,22,3,8
24/09/2020,2020.0,100267.0,5.0,17,3,12
24/09/2020,2020.0,89341.0,5.0,3,1,21
24/09/2020,2020.0,82164.0,5.0,1,1,3
24/09/2020,2020.0,58577.0,5.0,11,3,19
24/09/2020,2020.0,33518.0,1.0,17,1,4
25/09/2020,2020.0,48535.0,2.0,23,2,6
26/09/2020,2020.0,81998.0,2.0,21,2,18
26/09/2020,2020.0,47942.0,2.0,6,3,13
26/09/2020,2020.0,37261.0,3.0,6,2,13
27/09/2020,2020.0,68334.0,3.0,25,1,12
28/09/2020,2020.0,53070.0,5.0,11,2,16
28/09/2020,2020.0,106197.0,3.0,9,3,4
29/09/2020,2020.0,56921.0,4.0,11,3,18
29/09/2020,2020.0,33868.0,2.0,12,3,7
30/09/2020,2020.0,46820.0,2.0,11,3,20
30/09/2020,2020.0,69927.0,1.0,10,1,16
30/09/2020,2020.0,30992.0,1.0,10,3,14
01/10/2020,2020.0,35731.0,4.0,25,1,18
02/10/2020,2020.0,105979.0,1.0,16,1,6
02/10/2020,2020.0,60743.0,5.0,2,3,21
02/10/2020,2020.0,102964.0,5.0,10,2,5
03/10/2020,2020.0,79851.0,2.0,21,3,21
04/10/2020,2020.0,68389.0,5.0,5,3,19
04/10/2020,2020.0,94414.0,1.0,3,3,19
05/10/2020,2020.0,33554.0,4.0,23,2,17
05/10/2020,2020.0,84598.0,5.0,19,2,17
06/10/2020,2020.0,91240.0,2.0,14,1,13
06/10/2020,2020.0,43613.0,2.0,22,3,8
07/10/2020,2020.0,100459.0,1.0,24,3,14
07/10/2020,2020.0,106907.0,5.0,12,1,12
07/10/2020,2020.0,68865.0,1.0,3,1,22
08/10/2020,2020.0,33710.0,2.0,4,1,23
09/10/2020,2020.0,106045.0,4.0,24,2,20
09/10/2020,2020.0,39644.0,5.0,21,3,18
10/10/2020,2020.0,55545.0,4.0,11,2,1
10/10/2020,2020.0,115398.0,5.0,9,2,17
10/10/2020,2020.0,92468.0,2.0,23,3,6
10/10/2020,2020.0,45327.0,5.0,25,2,3
11/10/2020,2020.0,70428.0,2.0,21,3,14
11/10/2020,2020.0,105940.0,3.0,12,3,9
11/10/2020,2020.0,87505.0,2.0,20,2,1
12/10/2020,2020.0,79926.0,2.0,26,1,1
13/10/2020,2020.0,80423.0,5.0,26,2,11
13/10/2020,2020.0,104229.0,4.0,9,3,19
14/10/2020,2020.0,40786.0,2.0,15,2,14
15/10/2020,2020.0,98723.0,5.0,1,2,2
15/10/2020,2020.0,109439.0,2.0,24,1,14
15/10/2020,2020.0,65552.0,1.0,24,2,2
15/10/2020,2020.0,116223.0,1.0,16,2,20
15/10/2020,2020.0,96917.0,1.0,19,3,16
16/10/2020,2020.0,97863.0,1.0,11,2,3
16/10/2020,2020.0,41766.0,4.0,2,3,22
16/10/2020,2020.0,44199.0,2.0,18,3,4
16/10/2020,2020.0,78024.0,1.0,15,3,18
16/10/2020,2020.0,79645.0,5.0,16,3,6
17/10/2020,2020.0,46217.0,1.0,25,2,23
17/10/2020,2020.0,54188.0,3.0,25,1,14
17/10/2020,2020.0,49282.0,3.0,25,3,3
18/10/2020,2020.0,97398.0,4.0,24,1,4
18/10/2020,2020.0,112331.0,3.0,19,1,16
18/10/2020,2020.0,119037.0,5.0,7,2,18
18/10/2020,2020.0,67575.0,1.0,9,1,13
18/10/2020,2020.0,115049.0,3.0,20,2,7
19/10/2020,2020.0,92582.0,3.0,7,1,9
19/10/2020,2020.0,101121.0,4.0,25,1,6
19/10/2020,2020.0,107365.0,3.0,25,3,4
20/10/2020,2020.0,94255.0,1.0,26,2,2
21/10/2020,2020.0,38556.0,2.0,5,2,8
21/10/2020,2020.0,102307.0,1.0,10,3,15
21/10/2020,2020.0,65386.0,3.0,13,3,10
